ImageId,EncodedPixels
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,204854 1 205366 2 205878 2 206390 2 206902 2 207414 2 207926 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,30376 3 30878 15 31387 19 31898 21 32409 24 32920 26 33431 28 33942 30 34454 31 34965 33 35476 35 35987 37 36499 38 37010 40 37521 41 38033 42 38544 43 39055 45 39566 46 40076 48 40586 51 41097 52 41608 53 42119 55 42631 55 43143 55 43654 57 44166 57 44678 57 45190 57 45702 57 46214 57 46726 58 47239 57 47751 57 48263 57 48775 57 49287 57 49799 57 50311 57 50823 57 51334 58 51846 58 52357 58 52869 58 53380 59 53891 60 54402 61 54913 62 55423 63 55934 64 56445 64 56955 65 57466 65 57976 66 58486 67 58997 66 59507 66 60019 53 60530 50 61041 50 61553 49 62064 49 62576 49 63087 49 63599 49 64111 48 64623 48 65135 48 65646 49 66158 49 66670 48 67182 48 67694 47 68206 47 68718 46 69230 45 69742 45 70254 45 70766 45 71277 46 71789 46 72301 46 72812 47 73324 47 73835 48 74345 50 74849 58 75358 60 75869 60 76380 59 76891 60 77402 60 77913 61 78425 60 78936 61 79442 67 79953 68 80465 68 80977 68 81489 68 82000 69 82512 69 83024 69 83537 68 84049 68 84562 67 85074 67 85586 67 86099 66 86612 65 87125 64 87638 63 88151 62 88664 61 89177 60 89689 59 90202 58 90714 58 91227 56 91739 55 92251 55 92763 54 93275 53 93787 53 94299 52 94810 51 95321 49 95832 40 96339 41 96850 40 97360 41 97871 41 98382 41 98893 40 99404 41 99916 40 100427 41 100939 41 101450 42 101962 42 102474 42 102986 43 103498 43 104010 44 104522 45 105034 45 105546 44 106058 44 106570 43 107082 43 107595 42 108107 42 108619 42 109131 42 109644 41 110156 41 110668 42 111180 42 111692 43 112204 44 112716 44 113228 45 113741 44 114253 45 114765 45 115277 45 115788 47 116299 48 116811 48 117322 49 117833 51 118345 51 118856 52 119368 52 119879 53 120391 53 120902 54 121413 55 121924 55 122435 55 122946 56 123457 56 123969 55 124481 54 124992 54 125504 53 126015 53 126527 51 127039 50 127551 48 128062 47 128574 46 129086 44 129598 43 130110 43 130622 42 131134 41 131647 39 132159 38 132672 35 133184 34 133697 32 134209 31 134722 29 135235 27 135748 25 136261 23 136774 22 137286 20 137801 15 138315 10 138831 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,329799 1 330310 3 330822 4 331334 4 331846 5 332358 6 332870 6 333382 6 333895 6 334407 7 334919 8 335431 9 335943 11 335964 6 336456 12 336476 8 336968 13 336987 11 337481 13 337499 13 337993 13 338011 14 338506 12 338523 15 339018 13 339034 16 339531 32 340044 32 340556 33 341069 33 341581 35 342094 35 342606 35 343118 36 343631 36 344144 26 344172 7 344656 5 344665 16 344685 5 345167 2 345181 4 345199 1 345678 2 346190 2 346702 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,343158 2 343668 4 344180 4 344694 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,140953 3 141462 9 141972 12 142483 14 142995 14 143507 14 144019 14 144531 14 145043 14 145555 14 146068 12 146581 11 147093 10 147606 8 148118 7
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,116890 3 117402 4 117913 6 118425 6 118937 6 119449 6 119962 5 120474 5 120986 5 121498 5 122010 6 122521 7 123033 7 123545 7 124057 7 124569 6 125081 6 125593 6 126105 5 126617 5 127129 6 127640 7 128152 7 128664 7 129176 7 129689 6 130201 5 130714 4 131226 3 131739 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,77475 8
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,139437 2 139948 4 140462 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,4817 8 5326 14 5836 18 6345 23 6855 26 7361 34 7871 37 8381 40 8892 42 9403 44 9915 45 10427 46 10939 46 11451 47 11963 49 12475 49 12988 49 13500 50 14013 50 14525 51 15037 52 15550 50 16062 50 16574 49 17087 47 17599 46 18112 44 18624 42 19137 41 19649 40 20162 38 20299 8 20674 39 20809 11 21187 39 21321 12 21699 39 21758 2 21832 14 22212 40 22269 6 22279 7 22343 16 22724 42 22780 24 22854 17 23236 45 23286 33 23366 18 23748 83 23877 19 24261 82 24389 20 24773 82 24901 20 25285 82 25413 21 25798 81 25925 22 26310 80 26437 22 26822 80 26950 21 27334 80 27463 20 27846 79 27975 21 28358 79 28488 20 28870 80 29000 20 29381 81 29513 20 29886 2 29892 83 30025 20 30398 3 30404 83 30537 21 30910 90 31049 21 31422 91 31561 21 31940 85 32073 22 32452 86 32586 21 32964 86 33098 21 33477 86 33611 20 33989 86 34124 20 34502 86 34636 20 35014 86 35149 19 35527 86 35661 19 36040 86 36161 2 36173 19 36552 87 36670 6 36685 19 37065 86 37181 7 37197 19 37577 87 37692 8 37710 18 38089 88 38204 8 38223 17 38602 87 38716 9 38735 18 39114 88 39228 9 39248 17 39626 89 39739 10 39760 17 40138 89 40250 12 40272 17 40651 89 40762 12 40784 17 41163 89 41273 13 41296 18 41675 90 41785 14 41808 18 42187 91 42296 15 42320 18 42700 91 42807 18 42833 17 43212 92 43318 20 43345 18 43724 94 43829 21 43857 18 44236 97 44339 24 44370 17 44749 126 44882 17 45261 126 45395 16 45774 126 45907 17 46286 126 46420 16 46799 125 46932 16 47312 124 47444 16 47825 124 47956 17 48338 123 48468 17 48851 122 48980 17 49364 122 49493 17 49877 121 50005 17 50390 120 50518 16 50904 118 51029 18 51418 116 51541 18 51932 114 52053 18 52446 112 52564 19 52960 111 53076 20 53474 108 53588 20 53988 106 54100 19 54502 104 54612 19 55016 102 55123 20 55531 99 55634 21 56045 97 56147 20 56563 89 56659 20 57081 82 57171 20 57596 78 57684 19 58109 76 58196 19 58622 74 58708 19 59135 72 59220 19 59647 72 59732 18 60159 72 60244 18 60672 71 60756 18 61184 70 61268 18 61697 69 61780 18 62210 68 62291 18 62722 68 62803 18 63235 67 63315 18 63748 66 63827 18 64260 66 64338 19 64772 66 64850 19 65285 65 65362 18 65797 66 65873 19 66309 66 66385 19 66822 66 66897 19 67334 66 67408 20 67848 64 67920 19 68362 63 68432 19 68876 62 68943 20 69388 62 69452 22 69900 86 70412 85 70924 85 71436 85 71948 84 72460 84 72972 83 73484 82 73996 81 74508 80 75020 78 75533 36 75574 35 76045 34 76088 24 76557 33 76601 20 77069 33 77114 17 77582 32 77627 15 78094 31 78140 13 78608 28 78654 10 79122 25 79167 8 79636 22 80149 20 80662 19 81175 18 81690 15 82204 13 82717 12 83229 12 83742 10 84261 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,97982 2 98493 5 99004 7 99516 6 100027 6 100539 6 101051 5 101563 5
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,99012 5 99525 3
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,174827 7 175334 15 175845 17 176356 19 176867 20 177379 21 177890 22 178403 20 178918 16 179435 9 179954 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,84715 10 85225 14 85735 18 86247 19 86759 20 87271 22 87782 32 88294 34 88807 34 89319 35 89832 34 90345 12 90362 17 90857 10 90876 16 91370 8 91389 15 91883 6 91902 14 92415 12 92929 10 93441 10 93954 8 94469 3
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,1261 13 1773 14 2286 17 2799 19 3312 20 3825 20 4338 19 4852 14 5368 6
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,307955 1 308466 4 308978 4 309490 3
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,240939 1 241450 14 241960 19 242464 29 242970 36 243480 39 243992 35 244504 34 245016 32 245528 27 246040 26 246552 25 247065 16 247577 9 248090 6 248603 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,97590 3 98100 6 98611 8 99121 11 99633 11 100144 11 100655 12 101166 12 101678 12 102189 13 102700 14 103211 15 103722 15 104231 18 104740 21 105252 21 105763 21 106275 21 106786 21 107298 14 107810 10 108322 8 108835 6 109347 5 109860 4
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,87870 2 88380 5 88893 4 89405 4 89917 4 90429 4 90942 3 91454 3 91966 2 92478 2 92990 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,316223 1 316734 2 317246 3 317758 3 318270 3 318782 3 319293 4 319805 4 320318 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,185679 9 186189 14 186700 17 187211 19 187721 23 188229 29 188738 35 189250 37 189762 37 190275 37 190788 37 191301 38 191814 40 192330 37 192846 33 193364 28 193879 25 194394 23 194907 22 195420 22 195934 20 196448 19 196961 19 197474 18 197987 17 198500 17 199012 17 199525 16 200038 16 200550 17 201063 16 201576 16 202088 16 202601 15 203113 16 203626 15 204138 15 204650 15 205163 14 205675 14 206187 15 206699 15 207210 16 207722 16 208234 16 208746 16 209259 15 209771 15 210283 15 210796 14 211308 15 211820 15 212332 15 212844 15 213356 15 213868 15 214380 15 214892 15 215405 14 215917 14 216429 14 216941 14 217454 13 217966 13 218478 12 218991 11 219503 11 220016 10 220529 8 221042 7 221555 6 222069 3
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,281423 1 281935 1 282447 1 282958 2 283470 2 283982 2 284494 2 285006 2 285518 2 286030 2 286541 4 287053 4 287565 4 288076 5 288588 5 289099 5 289611 5 290122 6 290634 6 291146 6 291658 6 292170 6 292681 7 293193 7 293705 7 294217 7 294728 8 295240 8 295752 8 296264 8 296775 9 297287 9 297799 9 298310 9 298822 9 299334 8 299846 7 300357 8 300869 8 301382 6 301894 6 302406 5 302918 4 303431 1
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,269654 2 270164 5 270675 7 271187 7 271698 7 272210 7 272722 7 273233 8 273745 8 274258 6 274771 5 275285 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,236910 1 237422 1 237933 3 238445 3 238957 2 239469 2 239981 2 240492 3 241003 4 241515 4 242026 5 242538 5 243049 7 243559 9 244070 10 244581 11 245093 11 245604 12 246116 12 246628 12 247140 12 247652 12 248164 12 248676 12 249188 12 249700 13 250213 12 250725 12 251237 12 251749 12 252261 12 252773 11 253285 11 253797 11 254309 11 254820 12 255332 11 255843 11 256351 13 256862 14 257373 14 257885 14 258396 14 258908 13 259420 13 259932 13 260444 12 260957 10 261469 5 261982 3 262494 3
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,78007 5 78526 8 79045 15 79564 17 80083 19 80603 20 81122 22 81642 23 82162 25 82682 26 83202 27 83722 28 84242 29 84762 31 85281 34 85801 35 86321 35 86841 36 87361 36 87881 37 88401 38 88921 38 89441 39 89961 39 90481 40 90543 2 91001 40 91060 9 91521 41 91579 10 92041 41 92098 12 92561 42 92616 15 93081 73 93601 76 93700 1 94121 77 94219 6 94641 77 94737 9 95161 78 95256 11 95681 79 95773 15 96201 111 96721 112 97241 113 97762 113 98282 113 98803 25 98837 80 99324 21 99359 79 99845 18 99880 78 100365 17 100401 78 100886 15 100921 78 101410 7 101442 77 101962 78 102482 78 103003 78 103524 77 104045 76 104568 73 105089 73 105610 72 106130 72 106651 70 107174 67 107697 63 108218 62 108739 61 109260 59 109782 57 110306 52 110828 50 111349 48 111870 47 112391 44 112919 34 113449 17 113975 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,115962 9 116482 10 117001 12 117521 12 118041 13 118561 18 119081 20 119601 20 120121 21 120641 22 121161 23 121681 25 122201 27 122721 27 123241 28 123761 28 124281 28 124801 28 125321 28 125841 28 126361 28 126881 28 127401 28 127921 28 128441 28 128961 28 129482 27 130002 26 130523 25 131043 24 131564 22 132086 19 132611 12
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,288603 11 289122 14 289642 15 290162 16 290681 18 291201 19 291721 20 292241 20 292761 20 293281 20 293801 20 294321 20 294841 20 295361 20 295881 20 296401 20 296921 20 297441 20 297961 20 298481 19 299001 19 299521 18 300041 17 300561 17 301081 17 301601 16 302121 16 302641 16 303161 16 303681 16 304201 16 304721 16 305241 16 305761 16 306281 16 306801 16 307321 16 307841 16 308361 16 308881 16 309401 16 309921 16 310441 16 310961 16 311481 16 312001 16 312521 16 313041 15 313561 15 314081 14 314601 13 315121 13 315641 12 316161 11 316681 10 317201 9 317721 9 318242 7 318762 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180985 16 181503 21 182022 22 182542 23 183061 25 183579 31 184098 35 184618 36 185137 37 185657 38 186176 39 186696 41 187215 42 187734 44 188254 44 188774 45 189294 45 189813 47 190333 48 190853 48 191373 48 191893 48 192413 49 192933 49 193452 50 193972 50 194492 50 195012 50 195532 50 196053 49 196573 49 197093 49 197613 49 198133 49 198653 49 199173 49 199693 49 200213 49 200733 49 201253 49 201773 49 202293 49 202813 48 203333 48 203853 47 204373 46 204893 46 205413 45 205933 45 206453 44 206974 42 207494 41 208014 41 208535 39 209056 37 209577 34 210098 33 210618 32 211139 30 211662 26 212185 20 212706 18 213227 16 213748 14 214270 10
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,134806 12 135315 26 135825 42 136344 46 136863 48 137383 48 137902 50 138422 55 138941 58 139461 59 139981 59 140501 60 141021 62 141542 62 142062 63 142582 63 143103 63 143623 63 144145 62 144666 61 145187 60 145708 59 146229 58 146753 54 147278 49 147799 47 148320 46 148841 44 149362 42 149885 39 150407 36 150928 35 151448 34 151970 31 152493 25
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,254391 10 254910 12 255429 14 255948 16 256468 16 256988 17 257507 19 258027 20 258547 20 259067 21 259587 22 260107 23 260627 24 261147 24 261667 24 262187 25 262708 25 263228 27 263748 28 264268 29 264788 30 265308 32 265828 39 266347 43 266867 44 267387 44 267907 45 268427 48 268947 51 269468 51 269988 52 270508 52 271028 53 271548 54 272069 54 272589 54 273109 55 273629 55 274150 55 274670 56 275190 57 275710 57 276230 57 276750 58 277270 58 277790 58 278311 57 278831 57 279351 57 279872 56 280392 56 280913 55 281434 54 281954 54 282475 53 282996 52 283517 50 284038 49 284558 49 285079 47 285601 44 286122 43 286642 42 287163 40 287684 39 288205 37 288730 30 289251 27 289772 26 290293 23 290815 19
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333972 14 334491 16 335010 18 335529 19 336047 23 336564 27 337082 29 337601 31 338120 32 338639 34 339158 36 339677 37 340196 39 340715 40 341235 40 341753 42 342272 43 342791 44 343311 44 343831 44 344350 45 344870 44 345390 44 345909 45 346429 44 346948 45 347468 44 347987 45 348507 45 349027 44 349547 44 350067 44 350587 44 351107 43 351627 43 352147 43 352667 42 353187 42 353708 40 354228 40 354749 39 355269 39 355790 40 356310 42 356831 43 357351 44 357871 44 358392 43 358913 42 359434 41 359954 41 360475 40 360996 38 361518 33
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,204536 4 205054 8 205572 12 206090 17 206608 27 207127 30 207646 32 208166 33 208685 36 209205 43 209724 48 210244 49 210764 49 211284 50 211804 53 212324 55 212844 56 213364 56 213884 57 214404 57 214925 57 215445 58 215966 57 216486 58 217007 57 217527 57 218047 57 218568 56 219088 56 219609 55 220130 55 220651 54 221172 53 221692 53 222213 51 222734 50 223257 47 223779 45 224301 43 224822 42 225343 40 225865 36 226389 31 226911 27 227432 25 227953 23 228475 20
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,68324 3 68842 7 69361 9 69880 11 70399 15 70917 22 71436 24 71956 24 72475 26 72995 27 73510 33 74029 35 74548 36 75068 37 75587 38 76105 41 76621 46 77140 48 77660 49 78180 49 78700 49 79220 50 79740 51 80260 52 80780 52 81300 52 81820 52 82340 52 82860 53 83380 53 83901 52 84422 51 84943 50 85463 50 85984 49 86504 49 87024 49 87545 48 88065 48 88586 47 89106 46 89627 45 90148 44 90669 42 91190 40 91710 40 92231 38 92752 37 93272 37 93793 36 94314 34 94835 33 95356 32 95877 30 96398 28 96919 27 97440 25 97961 23 98481 23 99006 15 99532 4
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,328333 25 328852 27 329371 29 329890 31 330409 33 330929 38 331448 40 331967 42 332487 42 333006 44 333526 45 334045 47 334565 48 335085 49 335605 49 336125 51 336645 52 337165 52 337685 53 338205 54 338726 54 339247 53 339767 54 340288 53 340808 54 341329 53 341850 53 342371 53 342892 53 343413 52 343933 52 344454 51 344979 46 345500 45 346022 44 346542 44 347064 41 347586 39 348111 34 348632 33 349153 32 349673 31 350194 29 350723 17
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,283113 10 283632 12 284151 14 284670 15 285188 18 285706 23 286225 26 286744 28 287264 29 287783 30 288302 31 288821 33 289341 34 289861 34 290381 35 290901 35 291421 35 291941 36 292461 36 292981 36 293502 35 294023 34 294544 33 295065 32 295586 31 296107 30 296628 29 297148 29 297669 27 298190 26 298710 26 299231 24 299752 22 300273 19 300793 18 301314 17 301835 14 302358 9
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,192658 13 193177 15 193696 17 194215 18 194733 22 195250 27 195769 30 196289 31 196808 33 197327 34 197846 35 198366 36 198885 37 199405 38 199925 38 200444 40 200964 40 201484 41 202004 41 202524 41 203044 41 203564 41 204084 41 204604 41 205124 41 205644 40 206165 39 206685 38 207205 37 207725 36 208245 36 208765 35 209285 30 209805 28 210325 27 210845 26 211365 25 211885 24 212405 23 212925 22 213445 21 213965 22 214485 24 215005 28 215525 31 216046 31 216566 31 217086 32 217607 32 218128 33 218648 34 219168 34 219689 34 220209 35 220730 34 221251 34 221771 34 222292 33 222813 32 223334 31 223855 30 224376 29 224896 29 225417 28 225938 26 226460 23 226981 21 227501 21 228022 19 228543 17 229070 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,302917 14 303434 18 303953 20 304472 21 304989 25 305496 39 306014 42 306533 44 307053 44 307573 44 308093 44 308613 44 309133 44 309653 44 310173 44 310694 43 311214 43 311735 42 312256 40 312776 39 313296 38 313816 37 314337 34 314857 33 315377 32 315897 32 316418 29 316938 25 317459 22 317980 20 318500 20 319021 17 319543 13 320067 7 320588 5 321110 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,318027 2 318545 7 319062 12 319579 21 320095 27 320614 29 321134 30 321653 31 322172 33 322688 38 323207 39 323726 40 324246 40 324765 41 325285 41 325805 41 326325 41 326845 41 327365 41 327885 41 328405 41 328925 41 329445 41 329965 41 330485 41 331005 41 331526 40 332046 40 332566 40 333087 39 333608 38 334129 37 334650 36 335170 36 335691 34 336212 32 336734 29 337255 27 337776 26 338297 24 338819 22 339348 8
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,79886 2 80404 5 80923 7 81442 9 81961 11 82479 15 82999 16 83518 18 84038 19 84558 19 85078 19 85598 20 86118 20 86638 20 87158 20 87678 20 88199 19 88719 19 89240 18 89760 19 90281 18 90801 19 91322 19 91842 19 92362 20 92882 21 93402 35 93922 39 94442 40 94962 40 95482 40 96002 40 96522 41 97042 41 97562 41 98082 41 98602 41 99122 41 99642 41 100162 41 100682 41 101202 41 101722 41 102243 39 102763 39 103283 39 103803 39 104323 39 104843 39 105363 38 105883 38 106403 38 106923 37 107444 35 107964 35 108484 35 109005 33 109525 33 110045 32 110566 30 111086 29 111606 29 112127 27 112647 27 113168 24 113689 22 114210 20 114731 19 115251 18 115774 12
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,39870 8 40387 14 40906 16 41425 18 41944 19 42463 22 42982 24 43501 25 44020 27 44540 27 45060 27 45579 28 46099 28 46619 28 47138 29 47657 31 48175 33 48694 34 49213 36 49732 37 50251 38 50771 39 51290 40 51810 40 52330 41 52849 42 53369 43 53889 44 54408 46 54928 47 55447 48 55967 49 56487 50 57007 52 57527 53 58047 54 58567 55 59087 56 59607 57 60127 59 60647 59 61167 60 61688 59 62208 59 62729 58 63249 58 63770 57 64291 56 64811 56 65334 13 65361 26 65856 9 65882 25 66378 4 66402 25 66922 25 67442 25 67962 25 68482 25 69002 25 69522 25 70042 25 70562 25 71082 25 71602 25 72121 26 72641 25 73161 25 73680 25 74200 24 74719 25 75239 25 75759 24 76279 24 76799 24 77319 24 77839 24 78360 22 78880 22 79400 21 79921 19 80441 19 80962 17 81483 15 82004 13 82525 11 83047 8 83567 7 84088 5
